case,project,file,file_name,type,name,complexity,rank,rank_num,lineno,endline,col_offset,parent,closure_depth,source_file
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/07-Create-a-Basic-HTML/test.py,test.py,function,test_html_document_exists,2,A,1,6,10,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/07-Create-a-Basic-HTML/test.py,test.py,function,test_for_concat,2,A,1,21,26,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/07-Create-a-Basic-HTML/test.py,test.py,function,test_for_file_output,2,A,1,31,31,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/test.py,test.py,function,test_get_color_exists,2,A,1,12,16,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/test.py,test.py,function,test_get_allStudentColors_exists,2,A,1,18,22,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/test.py,test.py,function,test_ten_colors,2,A,1,25,25,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/test.py,test.py,function,test_black_in_array,2,A,1,30,30,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/test.py,test.py,function,use_for_loop,2,A,1,35,40,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/solution.hide.py,solution.hide.py,function,get_allStudentColors,2,A,1,19,26,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/solution.hide.py,solution.hide.py,function,get_color,1,A,1,3,15,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/app.py,app.py,function,get_color,1,A,1,3,15,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/app.py,app.py,function,get_allStudentColors,1,A,1,19,21,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/19-Bottles-Of-Milk/test.py,test.py,function,test_function_spin_chamber,8,B,2,11,11,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/19-Bottles-Of-Milk/test.py,test.py,function,test_for_function_output,6,B,2,29,29,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/19-Bottles-Of-Milk/solution.hide.py,solution.hide.py,function,number_of_bottles,2,A,1,2,8,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10-Calling-Your-First-Function/test.py,test.py,function,test_functions_existence,2,A,1,4,8,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10-Calling-Your-First-Function/test.py,test.py,function,test_functions_existence_main,2,A,1,11,15,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10-Calling-Your-First-Function/test.py,test.py,function,test_for_print,2,A,1,18,22,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10-Calling-Your-First-Function/test.py,test.py,function,test_for_file_output,2,A,1,33,33,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10-Calling-Your-First-Function/test.py,test.py,function,test_call_is_odd,1,A,1,26,30,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10-Calling-Your-First-Function/solution.hide.py,solution.hide.py,function,is_odd,1,A,1,1,2,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10-Calling-Your-First-Function/solution.hide.py,solution.hide.py,function,my_main_code,1,A,1,5,7,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.1-Your-First-If/test.py,test.py,function,test_for_print,2,A,1,6,9,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.1-Your-First-If/test.py,test.py,function,test_for_print,2,A,1,13,17,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.1-Your-First-If/test.py,test.py,function,test_for_print,2,A,1,21,24,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.1-Your-First-If/test.py,test.py,function,test_for_output_when_101,2,A,1,28,31,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.1-Your-First-If/test.py,test.py,function,test_for_output_when_100,2,A,1,35,38,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.1-Your-First-If/test.py,test.py,function,test_for_output_when_99,2,A,1,42,45,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.1-Your-First-If/test.py,test.py,function,test_for_output_when_51,2,A,1,49,52,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.1-Your-First-If/test.py,test.py,function,test_for_output_when_50,2,A,1,56,59,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
python-beginner-programming-exercises,python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.1-Your-First-If/test.py,test.py,function,test_for_output_when_49,2,A,1,63,66,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/radon_output_python-beginner-programming-exercises.json
