Repository,File Name,Type,Name,Line,End Line,Complexity,Rank,Parent,Error
python-algorithms,print_binary_tree.py,method,getTreeHeight,24,30,2,A,,
python-algorithms,merge_two_binary_trees.py,class,TreeNode,1,5,2,A,,
python-algorithms,merge_two_binary_trees.py,function,merge_trees,8,25,1,A,,
python-algorithms,merge_two_binary_trees.py,function,mergeTreesHelper,9,23,13,C,merge_trees,
python-algorithms,merge_two_binary_trees.py,method,__init__,2,5,1,A,,
python-algorithms,serialize_and_deserialize_binary_tree.py,class,TreeNode,2,6,2,A,,
python-algorithms,serialize_and_deserialize_binary_tree.py,class,Codec,8,53,2,A,,
python-algorithms,serialize_and_deserialize_binary_tree.py,method,__init__,3,6,1,A,,
python-algorithms,serialize_and_deserialize_binary_tree.py,method,serialize,10,27,1,A,,
python-algorithms,serialize_and_deserialize_binary_tree.py,function,preorder,15,22,2,A,serialize,
python-algorithms,serialize_and_deserialize_binary_tree.py,method,deserialize,31,53,1,A,,
python-algorithms,serialize_and_deserialize_binary_tree.py,function,deserializeHelper,38,50,2,A,deserialize,
python-algorithms,evaluate_division.py,function,dfs,28,37,5,A,,
python-algorithms,evaluate_division.py,function,calcEquation,7,20,4,A,,
python-algorithms,evaluate_division.py,function,build_graph,22,26,2,A,,
python-algorithms,evaluate_division.py,class,Node,3,5,2,A,,
python-algorithms,evaluate_division.py,method,__init__,4,5,1,A,,
python-algorithms,bellman_ford_algorithm.py,function,bellmanFord,5,23,8,B,,
python-algorithms,detect_cycle_dfs.py,function,detect_cycle,20,29,5,A,,
python-algorithms,detect_cycle_dfs.py,function,is_cycle,10,17,4,A,,
python-algorithms,detect_cycle_bfs.py,function,detect_cycle,19,33,5,A,,
python-algorithms,detect_cycle_bfs.py,function,is_cycle,10,17,4,A,,
python-algorithms,minimum_height_trees.py,function,findMinHeightTrees,2,35,11,C,,
python-algorithms,bipartite_graph_dfs.py,function,dfs,11,23,6,B,,
python-algorithms,bipartite_graph_dfs.py,function,isBipartite,3,9,4,A,,
python-algorithms,bipartite_graph_bfs.py,function,isBipartite,3,11,5,A,,
python-algorithms,bipartite_graph_bfs.py,function,bfs,13,26,5,A,,
python-algorithms,dijkstras_algorithm_with_min_heap.py,function,dijkstra,31,45,5,A,,
python-algorithms,dijkstras_algorithm_with_sorted_set.py,function,dijkstra,3,21,6,B,,
python-algorithms,bfs_khans_algorithm.py,function,top_sort,3,25,10,B,,
python-algorithms,dfs.py,function,top_sort,1,8,3,A,,
python-algorithms,dfs.py,function,dfs,10,16,3,A,,
python-algorithms,detect_cycle_dfs.py,function,dfs,10,21,5,A,,
python-algorithms,detect_cycle_dfs.py,function,is_cycle,1,8,4,A,,
python-algorithms,detect_cycle_bfs.py,function,is_cycle,6,29,11,C,,
python-algorithms,shortest_path_1.py,function,shortest_path,6,41,8,B,,
python-algorithms,shortest_path_2.py,function,shortest_path,3,32,6,B,,
python-algorithms,kosarajus_algorithm.py,function,get_strongly_connected_components,1,17,5,A,,
python-algorithms,kosarajus_algorithm.py,function,transpose_graph,26,33,4,A,,
python-algorithms,kosarajus_algorithm.py,function,top_sort,19,24,3,A,,
python-algorithms,kosarajus_algorithm.py,function,get_components,35,41,3,A,,
python-algorithms,number_of_islands_bfs.py,function,bfs,14,28,7,B,,
python-algorithms,number_of_islands_bfs.py,function,number_of_islands,3,12,5,A,,
python-algorithms,ninja_training_top_down.py,function,solve,9,25,7,B,,
python-algorithms,ninja_training_top_down.py,function,ninja_training,3,6,1,A,,
python-algorithms,ninja_training_bottom_up.py,function,ninja_training,1,2,1,A,,
python-algorithms,fibonacci_bottom_up.py,function,fib,3,11,3,A,,
python-algorithms,fibonacci_bottom_up.py,function,fib_optimized,16,24,3,A,,
python-algorithms,fibonacci_top_down_recursion.py,function,fib_top_down,10,19,4,A,,
python-algorithms,fibonacci_top_down_recursion.py,function,fib,3,7,1,A,,
python-algorithms,frog_jump_bottom_up.py,function,frog_jump,4,16,4,A,,
python-algorithms,frog_jump_top_down.py,function,frog_jump,3,15,1,A,,
python-algorithms,frog_jump_top_down.py,function,jump_recursive,5,13,3,A,frog_jump,
python-algorithms,frog_jump_top_down.py,function,frog_jump_memo,26,44,1,A,,
python-algorithms,frog_jump_top_down.py,function,jump_recursive,28,40,4,A,frog_jump_memo,
python-algorithms,max_product_brute_force.py,function,max_product,1,14,4,A,,
python-algorithms,max_product_subarray.py,function,max_product,1,14,3,A,,
python-algorithms,house_robber_top_down.py,function,house_robber,3,17,5,A,,
python-algorithms,house_robber_top_down.py,function,solve,20,29,4,A,,
python-algorithms,house_robber_bottom_up.py,function,house_robber,3,12,6,B,,
python-algorithms,house_robber_bottom_up.py,function,solve,14,24,3,A,,
python-algorithms,house_robber_bottom_up.py,function,house_robber_optimal,34,39,3,A,,
python-algorithms,house_robber_bottom_up.py,function,solve_optimal,41,50,3,A,,
python-algorithms,concatenated_words.py,function,wordBreak,9,21,6,B,,
python-algorithms,concatenated_words.py,function,findAllConcatenatedWordsInADict,1,7,3,A,,
python-algorithms,word_break.py,function,wordBreak,1,12,6,B,,
python-algorithms,word_break.py,function,wordBreak2,15,28,5,A,,
python-algorithms,house_robber_top_down_recursion.py,function,house_robber,2,12,1,A,,
python-algorithms,house_robber_top_down_recursion.py,function,compute,3,10,3,A,house_robber,
python-algorithms,house_robber_top_down_recursion.py,function,house_robber_memo,22,36,1,A,,
python-algorithms,house_robber_top_down_recursion.py,function,compute,23,32,4,A,house_robber_memo,
python-algorithms,house_robber_bottom_up.py,function,house_robber,3,13,3,A,,
python-algorithms,house_robber_bottom_up.py,function,house_robber_space_optimization,22,33,3,A,,
python-algorithms,climbing_stairs_top_down.py,function,climb,3,14,1,A,,
python-algorithms,climbing_stairs_top_down.py,function,solve,5,11,4,A,climb,
python-algorithms,climbing_stairs_bottom_up.py,function,climb,3,11,3,A,,
python-algorithms,implement_magic_dictionary.py,method,search,12,22,7,B,,
python-algorithms,implement_magic_dictionary.py,class,MagicDictionary,3,22,4,A,,
python-algorithms,implement_magic_dictionary.py,method,buildDict,7,10,2,A,,
python-algorithms,implement_magic_dictionary.py,method,__init__,4,5,1,A,,
python-algorithms,palindrome_pairs.py,method,search,23,37,8,B,,
python-algorithms,palindrome_pairs.py,class,Trie,6,44,5,A,,
python-algorithms,palindrome_pairs.py,method,insert,10,21,4,A,,
python-algorithms,palindrome_pairs.py,function,palindromePairs,47,57,3,A,,
python-algorithms,palindrome_pairs.py,method,is_palindrome,39,44,3,A,,
python-algorithms,palindrome_pairs.py,class,TrieNode,1,4,2,A,,
python-algorithms,palindrome_pairs.py,method,__init__,2,4,1,A,,
python-algorithms,palindrome_pairs.py,method,__init__,7,8,1,A,,
python-algorithms,implement_trie.py,class,Trie,6,36,3,A,,
python-algorithms,implement_trie.py,method,insert,11,18,3,A,,
python-algorithms,implement_trie.py,method,search,20,27,3,A,,
python-algorithms,implement_trie.py,method,startsWith,29,36,3,A,,
python-algorithms,implement_trie.py,class,TrieNode,1,4,2,A,,
python-algorithms,implement_trie.py,method,__init__,2,4,1,A,,
python-algorithms,implement_trie.py,method,__init__,8,9,1,A,,
python-algorithms,word_break.py,method,find,18,32,6,B,,
python-algorithms,word_break.py,class,Trie,5,32,4,A,,
python-algorithms,word_break.py,method,insert,10,16,3,A,,
python-algorithms,word_break.py,function,wordBreak,34,39,2,A,,
python-algorithms,word_break.py,class,TrieNode,1,3,2,A,,
python-algorithms,word_break.py,method,__init__,2,3,1,A,,
python-algorithms,word_break.py,method,__init__,6,8,1,A,,
python-algorithms,replace_words.py,class,Trie,5,25,4,A,,
python-algorithms,replace_words.py,method,replace,17,25,4,A,,
python-algorithms,replace_words.py,function,replaceWords,28,37,3,A,,
python-algorithms,replace_words.py,method,add_word,9,15,3,A,,
python-algorithms,replace_words.py,class,TrieNode,1,3,2,A,,
python-algorithms,replace_words.py,method,__init__,2,3,1,A,,
python-algorithms,replace_words.py,method,__init__,6,7,1,A,,
python-algorithms,longest_word_in_dictionary_2.py,function,longestWord,1,10,5,A,,
python-algorithms,longest_word_in_dictionary.py,function,longestWord,27,40,7,B,,
python-algorithms,longest_word_in_dictionary.py,class,Trie,5,25,4,A,,
python-algorithms,longest_word_in_dictionary.py,method,search,17,25,4,A,,
python-algorithms,longest_word_in_dictionary.py,method,insert,9,15,3,A,,
python-algorithms,longest_word_in_dictionary.py,class,TrieNode,1,3,2,A,,
python-algorithms,longest_word_in_dictionary.py,method,__init__,2,3,1,A,,
python-algorithms,longest_word_in_dictionary.py,method,__init__,6,7,1,A,,
python-algorithms,map_sum_pairs.py,class,MapSum,6,35,3,A,,
python-algorithms,map_sum_pairs.py,method,insert,11,18,3,A,,
python-algorithms,map_sum_pairs.py,method,sum,20,29,3,A,,
python-algorithms,map_sum_pairs.py,class,TrieNode,1,4,2,A,,
python-algorithms,map_sum_pairs.py,method,dfs,31,35,2,A,,
python-algorithms,map_sum_pairs.py,method,__init__,2,4,1,A,,
python-algorithms,map_sum_pairs.py,method,__init__,8,9,1,A,,
python-algorithms,short_encoding_of_words.py,class,Solution,1,14,5,A,,
python-algorithms,short_encoding_of_words.py,function,minimumLengthEncoding,34,46,4,A,,
python-algorithms,short_encoding_of_words.py,method,minimumLengthEncoding,2,14,4,A,,
python-algorithms,short_encoding_of_words.py,class,Trie,17,30,3,A,,
python-algorithms,short_encoding_of_words.py,method,insert,22,30,3,A,,
python-algorithms,short_encoding_of_words.py,method,__init__,18,20,1,A,,
python-algorithms,delete_node_in_linkedlist.py,function,deleteNode,39,45,4,A,,
python-algorithms,delete_node_in_linkedlist.py,class,ListNode,2,5,2,A,,
python-algorithms,delete_node_in_linkedlist.py,function,deleteNode,31,33,1,A,,
python-algorithms,delete_node_in_linkedlist.py,method,__init__,3,5,1,A,,
python-algorithms,remove_linkedlist_elements.py,function,removeElements,8,20,4,A,,
python-algorithms,remove_linkedlist_elements.py,function,removeElements2,24,35,4,A,,
python-algorithms,remove_linkedlist_elements.py,class,ListNode,2,5,2,A,,
python-algorithms,remove_linkedlist_elements.py,method,__init__,3,5,1,A,,
python-algorithms,palindrome_linkedlist.py,function,isPalindrome,7,19,8,B,,
python-algorithms,palindrome_linkedlist.py,function,reverse_list,22,29,2,A,,
python-algorithms,palindrome_linkedlist.py,class,ListNode,2,5,2,A,,
python-algorithms,palindrome_linkedlist.py,method,__init__,3,5,1,A,,
python-algorithms,odd_even_linkedlist.py,function,oddEvenList,9,25,4,A,,
python-algorithms,odd_even_linkedlist.py,class,ListNode,2,5,2,A,,
python-algorithms,odd_even_linkedlist.py,method,__init__,3,5,1,A,,
python-algorithms,linkedlist_cycle.py,function,detectCycle,8,18,7,B,,
python-algorithms,linkedlist_cycle.py,class,ListNode,2,5,2,A,,
python-algorithms,linkedlist_cycle.py,method,__init__,3,5,1,A,,
python-algorithms,add_two_numbers.py,function,addTwoNumbers,8,23,8,B,,
python-algorithms,add_two_numbers.py,class,ListNode,2,5,2,A,,
python-algorithms,add_two_numbers.py,method,__init__,3,5,1,A,,
python-algorithms,reverse_nodes_in_k_groups.py,function,reverseKGroup,7,33,9,B,,
python-algorithms,reverse_nodes_in_k_groups.py,class,ListNode,2,5,2,A,,
python-algorithms,reverse_nodes_in_k_groups.py,method,__init__,3,5,1,A,,
python-algorithms,swap_nodes_in_pairs.py,function,swapPairs,1,21,7,B,,
python-algorithms,merge_k_sorted_lists.py,function,mergeKLists,18,28,5,A,,
python-algorithms,merge_k_sorted_lists.py,function,mergeTwoLists,30,40,5,A,,
python-algorithms,merge_k_sorted_lists.py,function,mergeKLists2,54,68,4,A,,
python-algorithms,merge_k_sorted_lists.py,function,print_list,75,78,2,A,,
python-algorithms,merge_k_sorted_lists.py,class,ListNode,4,10,2,A,,
python-algorithms,merge_k_sorted_lists.py,method,__init__,5,7,1,A,,
python-algorithms,merge_k_sorted_lists.py,method,__lt__,9,10,1,A,,
python-algorithms,merge_two_sorted_lists.py,function,mergeTwoLists,10,20,5,A,,
python-algorithms,merge_two_sorted_lists.py,class,ListNode,2,5,2,A,,
python-algorithms,merge_two_sorted_lists.py,method,__init__,3,5,1,A,,
python-algorithms,remove_nth_node_from_list.py,function,removeNthFromEnd,7,19,4,A,,
python-algorithms,remove_nth_node_from_list.py,class,ListNode,2,5,2,A,,
python-algorithms,remove_nth_node_from_list.py,method,__init__,3,5,1,A,,
python-algorithms,intersection_of_two_linkedlists.py,function,getIntersectionNode,1,16,8,B,,
python-algorithms,intersection_of_two_linkedlists.py,function,count_list,19,25,2,A,,
python-algorithms,partition_list.py,function,partition,7,22,3,A,,
python-algorithms,partition_list.py,class,ListNode,2,5,2,A,,
python-algorithms,partition_list.py,method,__init__,3,5,1,A,,
python-algorithms,lc_138_copy_list_with_random_pointer.py,function,copyRandomList,7,20,3,A,,
python-algorithms,lc_138_copy_list_with_random_pointer.py,class,Node,1,5,2,A,,
python-algorithms,lc_138_copy_list_with_random_pointer.py,method,__init__,2,5,1,A,,
python-algorithms,reorder_list.py,function,reorderList,7,26,8,B,,
python-algorithms,reorder_list.py,function,reorderList2,39,56,8,B,,
python-algorithms,reorder_list.py,function,reverse,29,36,2,A,,
python-algorithms,reorder_list.py,class,ListNode,2,5,2,A,,
python-algorithms,reorder_list.py,method,__init__,3,5,1,A,,
python-algorithms,sort_list.py,function,mergeTwoLists,28,38,5,A,,
python-algorithms,sort_list.py,function,sortList,8,18,3,A,,
python-algorithms,sort_list.py,function,getMid,21,26,3,A,,
python-algorithms,sort_list.py,class,ListNode,2,5,2,A,,
python-algorithms,sort_list.py,method,__init__,3,5,1,A,,
python-algorithms,sort_list_2.py,function,sortList,10,25,5,A,,
python-algorithms,sort_list_2.py,class,ListNode,4,7,2,A,,
python-algorithms,sort_list_2.py,method,__init__,5,7,1,A,,
python-algorithms,split_linkedlist_in_parts.py,function,splitListToParts,8,27,5,A,,
python-algorithms,split_linkedlist_in_parts.py,class,ListNode,2,5,2,A,,
python-algorithms,split_linkedlist_in_parts.py,method,__init__,3,5,1,A,,
python-algorithms,insertion_sort.py,function,insertionSortList,9,23,4,A,,
python-algorithms,insertion_sort.py,class,ListNode,2,5,2,A,,
python-algorithms,insertion_sort.py,method,__init__,3,5,1,A,,
python-algorithms,linkedlist_cycle.py,function,has_cycle,1,10,5,A,,
python-algorithms,remove_duplicates_from_sorted_list.py,function,deleteDuplicates,11,21,4,A,,
python-algorithms,remove_duplicates_from_sorted_list.py,function,deleteDuplicates2,27,40,4,A,,
python-algorithms,remove_duplicates_from_sorted_list.py,class,ListNode,4,7,2,A,,
python-algorithms,remove_duplicates_from_sorted_list.py,method,__init__,5,7,1,A,,
python-algorithms,convert_sorted_list_binary_tree.py,function,sorted_list_to_bst,15,31,5,A,,
python-algorithms,convert_sorted_list_binary_tree.py,function,sorted_list_to_bst_2,43,58,2,A,,
python-algorithms,convert_sorted_list_binary_tree.py,function,buildTree,49,56,2,A,sorted_list_to_bst_2,
python-algorithms,convert_sorted_list_binary_tree.py,class,ListNode,2,5,2,A,,
python-algorithms,convert_sorted_list_binary_tree.py,class,TreeNode,8,12,2,A,,
python-algorithms,convert_sorted_list_binary_tree.py,method,__init__,3,5,1,A,,
python-algorithms,convert_sorted_list_binary_tree.py,method,__init__,9,12,1,A,,
python-algorithms,reverse_linkedlist_II.py,function,reverseBetween,8,32,8,B,,
python-algorithms,reverse_linkedlist_II.py,class,ListNode,2,5,2,A,,
python-algorithms,reverse_linkedlist_II.py,method,__init__,3,5,1,A,,
python-algorithms,rotate_list.py,function,rotateRight,8,26,8,B,,
python-algorithms,rotate_list.py,function,rotateLeft,31,46,4,A,,
python-algorithms,rotate_list.py,class,ListNode,2,5,2,A,,
python-algorithms,rotate_list.py,method,__init__,3,5,1,A,,
python-algorithms,add_two_numbers_II.py,function,addTwoNumbers,7,25,8,B,,
python-algorithms,add_two_numbers_II.py,function,reverse,28,35,2,A,,
python-algorithms,add_two_numbers_II.py,class,ListNode,2,5,2,A,,
python-algorithms,add_two_numbers_II.py,method,__init__,3,5,1,A,,
python-algorithms,add_two_numbers.py,function,addTwoNumbers,8,21,6,B,,
python-algorithms,add_two_numbers.py,function,create_stack,23,29,2,A,,
python-algorithms,add_two_numbers.py,class,ListNode,2,5,2,A,,
python-algorithms,add_two_numbers.py,method,__init__,3,5,1,A,,
python-algorithms,remove_duplicates_from_sorted_list_II.py,function,deleteDuplicates,8,23,5,A,,
python-algorithms,remove_duplicates_from_sorted_list_II.py,class,ListNode,2,5,2,A,,
python-algorithms,remove_duplicates_from_sorted_list_II.py,method,__init__,3,5,1,A,,
python-algorithms,reverse_linkedlist.py,function,reverse_list,1,8,2,A,,
python-algorithms,task_scheduling_order.py,function,find_order,12,46,11,C,,
python-algorithms,task_scheduling_order.py,function,main,49,54,1,A,,
python-algorithms,alien_dictionary.py,function,find_order,18,59,13,C,,
python-algorithms,alien_dictionary.py,function,main,62,65,1,A,,
python-algorithms,find_cycle.py,function,topological_sort,13,47,11,C,,
python-algorithms,find_cycle.py,function,main,49,55,1,A,,
python-algorithms,course_scheduling_order.py,function,find_order,12,46,11,C,,
python-algorithms,course_scheduling_order.py,function,main,49,54,1,A,,
python-algorithms,course_scheduling.py,function,is_scheduling_possible,14,48,10,B,,
python-algorithms,course_scheduling.py,function,main,51,57,1,A,,
python-algorithms,topological_sort.py,function,topological_sort,13,48,11,C,,
python-algorithms,topological_sort.py,function,main,50,56,1,A,,
python-algorithms,task_scheduling.py,function,is_scheduling_possible,14,48,10,B,,
python-algorithms,task_scheduling.py,function,main,51,57,1,A,,
python-algorithms,path_with_given_sequence.py,function,check_sequence,22,33,7,B,,
python-algorithms,path_with_given_sequence.py,function,find_path,17,20,2,A,,
python-algorithms,path_with_given_sequence.py,class,TreeNode,1,5,2,A,,
python-algorithms,path_with_given_sequence.py,method,__init__,2,5,1,A,,
python-algorithms,sum_of_path_numbers.py,function,find_path_numbers,21,29,4,A,,
python-algorithms,sum_of_path_numbers.py,class,TreeNode,1,5,2,A,,
python-algorithms,sum_of_path_numbers.py,function,find_sum_of_path_numbers,18,19,1,A,,
python-algorithms,sum_of_path_numbers.py,method,__init__,2,5,1,A,,
python-algorithms,find_paths.py,function,get_paths,46,64,5,A,,
python-algorithms,find_paths.py,class,TreeNode,33,37,2,A,,
python-algorithms,find_paths.py,function,find_paths,40,44,1,A,,
python-algorithms,find_paths.py,method,__init__,34,37,1,A,,
python-algorithms,root_to_leaf_paths.py,function,get_paths,15,27,4,A,,
python-algorithms,root_to_leaf_paths.py,class,TreeNode,2,6,2,A,,
python-algorithms,root_to_leaf_paths.py,function,root_to_leaf,9,13,1,A,,
python-algorithms,root_to_leaf_paths.py,method,__init__,3,6,1,A,,
python-algorithms,count_paths_for_sum.py,function,count_paths_recurse,25,43,4,A,,
python-algorithms,count_paths_for_sum.py,class,TreeNode,1,5,2,A,,
python-algorithms,count_paths_for_sum.py,function,count_paths,22,23,1,A,,
python-algorithms,count_paths_for_sum.py,method,__init__,2,5,1,A,,
python-algorithms,btree_path_sum.py,function,has_path,17,27,6,B,,
python-algorithms,btree_path_sum.py,class,TreeNode,1,5,2,A,,
python-algorithms,btree_path_sum.py,method,__init__,2,5,1,A,,
python-algorithms,path_with_max_sum.py,class,MaximumPathSum,22,52,3,A,,
python-algorithms,path_with_max_sum.py,class,TreeNode,4,8,2,A,,
python-algorithms,path_with_max_sum.py,method,find_maximum_path_sum_recursive,29,52,2,A,,
python-algorithms,path_with_max_sum.py,method,__init__,5,8,1,A,,
python-algorithms,path_with_max_sum.py,method,find_maximum_path_sum,24,27,1,A,,
python-algorithms,tree_diameter.py,method,calculate_height,27,47,4,A,,
python-algorithms,tree_diameter.py,class,TreeDiameter,18,47,3,A,,
python-algorithms,tree_diameter.py,class,TreeNode,1,5,2,A,,
python-algorithms,tree_diameter.py,method,__init__,2,5,1,A,,
python-algorithms,tree_diameter.py,method,__init__,20,21,1,A,,
python-algorithms,tree_diameter.py,method,find_diameter,23,25,1,A,,
python-algorithms,subsets.py,function,find_subsets,14,26,3,A,,
python-algorithms,subsets_with_duplicates.py,function,find_subsets,14,31,5,A,,
python-algorithms,unique_gen_abbrev.py,function,generate_generalized_abbreviation,3,4,1,A,,
python-algorithms,balanced_parenthesis.py,function,generate_valid_parentheses,10,29,6,B,,
python-algorithms,balanced_parenthesis.py,class,ParenthesesString,4,8,2,A,,
python-algorithms,balanced_parenthesis.py,method,__init__,5,8,1,A,,
python-algorithms,string_permuations.py,function,find_letter_case_string_permutations,13,27,4,A,,
python-algorithms,permutations.py,function,find_permutations,21,40,5,A,,
python-algorithms,employee_free_time.py,function,find_employee_free_time,1,15,5,A,,
python-algorithms,conflicting_appointments.py,function,can_attend_all_appointments,13,30,6,B,,
python-algorithms,conflicting_appointments.py,function,can_attend_all_appointments_2,34,45,3,A,,
python-algorithms,insert_interval.py,function,insert,10,29,6,B,,
python-algorithms,merge_2.py,function,merge,24,46,4,A,,
python-algorithms,merge_2.py,class,Interval,2,8,2,A,,
python-algorithms,merge_2.py,method,__init__,3,5,1,A,,
python-algorithms,merge_2.py,method,print_interval,7,8,1,A,,
python-algorithms,merge.py,function,merge,15,37,4,A,,
python-algorithms,find_interval.py,function,find_interval,1,15,4,A,,
python-algorithms,find_max_cpu_load.py,function,find_max_cpu_load,17,40,4,A,,
python-algorithms,find_max_cpu_load_clean.py,function,find_max_cpu_load,28,43,4,A,,
python-algorithms,find_max_cpu_load_clean.py,class,job,17,25,2,A,,
python-algorithms,find_max_cpu_load_clean.py,method,__init__,18,21,1,A,,
python-algorithms,find_max_cpu_load_clean.py,method,__lt__,23,25,1,A,,
python-algorithms,min_meeting_rooms.py,function,min_meeting_rooms,18,37,4,A,,
python-algorithms,min_meeting_rooms_clean.py,function,min_meeting_rooms,27,41,4,A,,
python-algorithms,min_meeting_rooms_clean.py,class,Meeting,3,10,2,A,,
python-algorithms,min_meeting_rooms_clean.py,method,__init__,4,6,1,A,,
python-algorithms,min_meeting_rooms_clean.py,method,__lt__,8,10,1,A,,
python-algorithms,interval_intersection.py,function,interval_intersection,1,22,8,B,,
python-algorithms,median_in_sorted_arrays.py,function,merge_arrays,13,48,12,C,,
python-algorithms,median_in_sorted_arrays.py,function,main,57,63,1,A,,
python-algorithms,kth_smallest_number_in_sorted_matrix.py,function,find_Kth_smallest,14,35,7,B,,
python-algorithms,kth_smallest_number_in_sorted_matrix.py,function,main,38,40,1,A,,
python-algorithms,smallest_number_range.py,function,find_smallest_range,14,37,7,B,,
python-algorithms,smallest_number_range.py,function,main,40,44,1,A,,
python-algorithms,merge_k_sorted_arrays.py,function,merge_arrays,13,33,6,B,,
python-algorithms,merge_k_sorted_arrays.py,function,main,42,48,1,A,,
python-algorithms,k_pairs_with_largest_sum.py,function,find_k_largest_pairs,3,20,6,B,,
python-algorithms,k_pairs_with_largest_sum.py,function,main,23,27,1,A,,
python-algorithms,merge_k_sorted_lists.py,function,merge_lists,25,46,6,B,,
python-algorithms,merge_k_sorted_lists.py,function,main,50,67,2,A,,
python-algorithms,merge_k_sorted_lists.py,class,ListNode,6,12,2,A,,
python-algorithms,merge_k_sorted_lists.py,method,__init__,7,9,1,A,,
python-algorithms,merge_k_sorted_lists.py,method,__lt__,11,12,1,A,,
python-algorithms,k_smallest_number.py,function,find_Kth_smallest,13,34,7,B,,
python-algorithms,k_smallest_number.py,function,main,37,43,1,A,,
python-algorithms,number_factors_top_down_approach.py,function,count_ways_recursive,32,51,7,B,,
python-algorithms,number_factors_top_down_approach.py,function,count_ways,9,25,6,B,,
python-algorithms,number_factors_top_down_approach.py,function,count_ways_dp,28,30,2,A,,
python-algorithms,number_factors_bottom_up_approach.py,function,count_ways,3,15,5,A,,
python-algorithms,house_theif_top_down_solution.py,function,find_max_steal_recursive_dp,26,36,3,A,,
python-algorithms,house_theif_top_down_solution.py,function,find_max_steal_recursive,8,15,2,A,,
python-algorithms,house_theif_top_down_solution.py,function,find_max_steal_dp,21,24,2,A,,
python-algorithms,house_theif_top_down_solution.py,function,find_max_steal,4,6,1,A,,
python-algorithms,house_theif_top_down_solution.py,function,main,39,47,1,A,,
python-algorithms,min_jumps_with_fee_top_down_solution.py,function,find_min_recursive_dp,31,47,4,A,,
python-algorithms,min_jumps_with_fee_top_down_solution.py,function,find_min_recursive,8,20,3,A,,
python-algorithms,min_jumps_with_fee_top_down_solution.py,function,find_min_fee_dp,26,29,2,A,,
python-algorithms,min_jumps_with_fee_top_down_solution.py,function,find_min_fee,4,5,1,A,,
python-algorithms,min_jumps_with_fee_top_down_solution.py,function,main,49,56,1,A,,
python-algorithms,staircase_bottom_up_approach.py,function,count_ways,3,15,5,A,,
python-algorithms,staircase_bottom_up_approach.py,function,count_ways_optimal,19,30,4,A,,
python-algorithms,staircase_top_down_approach.py,function,count_ways_recursive,37,50,6,B,,
python-algorithms,staircase_top_down_approach.py,function,count_ways,9,18,5,A,,
python-algorithms,staircase_top_down_approach.py,function,count_ways_dp,32,34,2,A,,
python-algorithms,fibonacci_bottom_up_approach.py,function,calculate_fibonacci,3,8,2,A,,
python-algorithms,fibonacci_bottom_up_approach.py,function,calculate_fib,13,20,2,A,,
python-algorithms,fibonacci_top_down_approach.py,function,calc_fib_memoize,21,29,3,A,,
python-algorithms,fibonacci_top_down_approach.py,function,calculate_fib,8,12,2,A,,
python-algorithms,fibonacci_top_down_approach.py,function,calc_fib,17,19,2,A,,
python-algorithms,lp_substring_top_down_solution.py,function,find_LPS_length_recursive_dp,31,52,6,B,,
python-algorithms,lp_substring_top_down_solution.py,function,find_LPS_length_recursive,6,22,5,A,,
python-algorithms,lp_substring_top_down_solution.py,function,find_LPS_length_dp,25,29,3,A,,
python-algorithms,lp_substring_top_down_solution.py,function,find_LPS_length,1,3,1,A,,
python-algorithms,lp_substring_top_down_solution.py,function,main,55,64,1,A,,
python-algorithms,lps_top_down_approach.py,function,find_LPS_length_recursive_dp,27,44,5,A,,
python-algorithms,lps_top_down_approach.py,function,find_LPS_length_recursive,5,18,4,A,,
python-algorithms,lps_top_down_approach.py,function,find_LPS_length_dp,21,25,3,A,,
python-algorithms,lps_top_down_approach.py,function,find_LPS_length,1,3,1,A,,
python-algorithms,lps_top_down_approach.py,function,main,46,55,1,A,,
python-algorithms,count_of_ps_top_down_approach.py,function,isPalindrome,57,64,5,A,,
python-algorithms,count_of_ps_top_down_approach.py,function,countSubstrings,48,55,2,A,,
python-algorithms,count_of_ps_top_down_approach.py,function,count_PS,1,28,1,A,,
python-algorithms,count_of_ps_top_down_approach.py,function,count_PS_recursive,5,24,7,B,count_PS,
python-algorithms,01_knapsack_top_down_approach.py,function,knapsack_recursive_dp,23,45,5,A,,
python-algorithms,01_knapsack_top_down_approach.py,function,knapsack_recursive,5,15,4,A,,
python-algorithms,01_knapsack_top_down_approach.py,function,solve_knapsack_dp,19,21,3,A,,
python-algorithms,01_knapsack_top_down_approach.py,function,solve_knapsack,2,3,1,A,,
python-algorithms,01_knapsack_top_down_approach.py,function,main,47,54,1,A,,
python-algorithms,square_sorted_array.py,function,square_and_sort_array,5,24,4,A,,
python-algorithms,triplet_sum_to_zero.py,function,search_pair,24,40,8,B,,
python-algorithms,triplet_sum_to_zero.py,function,search_triplets,13,22,4,A,,
python-algorithms,shortest_window_sort.py,function,find_min_index,7,15,5,A,,
python-algorithms,shortest_window_sort.py,function,find_max_index,17,25,4,A,,
python-algorithms,shortest_window_sort.py,function,findUnsortedSubarray,1,5,2,A,,
python-algorithms,shortest_window_sort_2.py,function,findUnsortedSubarray,1,21,10,B,,
python-algorithms,remove_duplicates.py,function,remove_duplicates,3,12,3,A,,
python-algorithms,backspace_compare.py,function,get_str,4,12,3,A,,
python-algorithms,backspace_compare.py,function,backspace_compare,1,2,1,A,,
